1.0,0.000665178616842,0.825275487076,0.0,0.0,0.22879153783700001,0.17676768357900002,0.0047162493070000006,0.60625,0.0,0.43538000000000004,0.5
1.0,0.000665178616842,0.825275487076,0.0,0.0,0.22879153783700001,0.17676768357900002,0.013041432698600001,0.6125,0.0169522,0.358484,0.5
1.0,0.00133182525635,0.8253063512729999,0.999333500862,1.0,0.22879153783700001,0.17676768357900002,0.0213745514552,0.6125,0.0727666,0.19127879999999997,0.5
1.0,0.00133182525635,0.8253063512729999,0.999333500862,1.0,0.22879153783700001,0.17676768357900002,0.0297086993853,0.6125,0.21333000000000002,0.127635,0.5
1.0,0.00199891932805,0.8253372154709999,0.998666226864,1.0,0.22879153783700001,0.17676768357900002,0.038042147954300005,0.61875,0.01835016,0.23677399999999998,0.5
1.0,0.00199891932805,0.8253372154709999,0.998666226864,1.0,0.22879153783700001,0.17676768357900002,0.046377400557199994,0.61875,0.403308,0.39762600000000003,0.5
1.0,0.00266682751973,0.82536813995,0.997998178005,1.0,0.22879153783700001,0.17676768357900002,0.0547080993652,0.61875,0.281062,0.298552,0.5
1.0,0.00266682751973,0.82536813995,0.997998178005,1.0,0.22879153783700001,0.17676768357900002,0.06304204861320001,0.625,0.296892,0.354308,0.5
1.0,0.0033318379720100005,0.825398943866,0.997333467007,1.0,0.22879153783700001,0.17676768357900002,0.07137424945830001,0.625,0.23697600000000002,0.21563600000000002,0.5
1.0,0.0033318379720100005,0.825398943866,0.997333467007,1.0,0.22879153783700001,0.17676768357900002,0.0797166983287,0.625,0.325836,0.221762,0.5
1.0,0.003998487472530001,0.825429808063,0.996666908264,1.0,0.22879153783700001,0.17676768357900002,0.08805164893470001,0.625,0.0808066,0.942736,0.5
1.0,0.003998487472530001,0.825429808063,0.996666908264,1.0,0.22879153783700001,0.17676768357900002,0.0963757514954,0.63125,0.388378,0.21157600000000001,0.5
1.0,0.00466515922546,0.825460672261,0.995998620987,1.0,0.22879153783700001,0.17676768357900002,0.104713181655,0.63125,0.339546,0.555426,0.5
1.0,0.00466515922546,0.825460672261,0.995998620987,1.0,0.22879153783700001,0.17676768357900002,0.113050834338,0.63125,0.456556,0.391516,0.5
1.0,0.00533187039693,0.825491536458,0.995333373547,1.0,0.22879153783700001,0.17676768357900002,0.121385816733,0.63125,0.31196399999999996,0.497746,0.5
1.0,0.00533187039693,0.825491536458,0.995333373547,1.0,0.22879153783700001,0.17676768357900002,0.129721200466,0.63125,0.451074,0.4185,0.5
1.0,0.00599850273132,0.8255224006559999,0.994666814804,1.0,0.22879153783700001,0.17676768357900002,0.138057231903,0.63125,0.340398,0.656682,0.5
1.0,0.00599850273132,0.8255224006559999,0.994666814804,1.0,0.22879153783700001,0.17676768357900002,0.146375199159,0.625,0.38481,0.380886,0.5
1.0,0.00666518910726,0.8255532648530001,0.9940001964569999,1.0,0.235328432683,0.181818184008,0.154714798927,0.625,0.48867,0.445266,0.5
1.0,0.00666518910726,0.8255532648530001,0.9940001964569999,1.0,0.241865343116,0.186868696477,0.000616133213043,0.625,0.459912,0.511756,0.5
1.0,0.00733183860779,0.825584129051,0.9933335185050001,1.0,0.248402237963,0.191919196906,0.008942683537799999,0.625,0.510834,0.59541,0.5
1.0,0.00733183860779,0.825584129051,0.9933335185050001,1.0,0.320308159205,0.247474761827,0.0172743161519,0.625,0.250626,0.540378,0.5
1.0,0.007998509089149999,0.825614993248,0.992666900158,1.0,0.313771264358,0.242424261398,0.025609000523900003,0.625,0.510406,0.753108,0.5
1.0,0.007998509089149999,0.825614993248,0.992666900158,1.0,0.385677170016,0.297979814278,0.0339414358139,0.625,0.300552,0.575818,0.5
1.0,0.008665174484249999,0.8256458574459999,0.9920001626010001,1.0,0.392214064863,0.303030314707,0.042284286022199996,0.625,0.302938,0.435392,0.5
1.0,0.008665174484249999,0.8256458574459999,0.9920001626010001,1.0,0.431435465115,0.333333341361,0.050607518355099995,0.625,0.39651,0.43236199999999997,0.5
1.0,0.009331843058270001,0.825676721644,0.99133348465,1.0,0.444509285979,0.343434366301,0.0589457511902,0.625,,,0.5
1.0,0.009331843058270001,0.825676721644,0.99133348465,1.0,0.5752473076,0.444444471203,0.0672738512357,0.625,,,0.5
1.0,0.009998921712239999,0.8257075858409999,0.99066644907,1.0,0.470656865367,0.363636368015,0.0756074825923,0.625,0.40068000000000004,0.35936999999999997,0.5
1.0,0.009998921712239999,0.8257075858409999,0.99066644907,1.0,0.50987829679,0.39393941875200006,0.008289881547289999,0.625,0.251988,0.43651999999999996,0.5
1.0,0.010665172576899999,0.825738450039,0.9900001883509999,1.0,0.50987829679,0.39393941875200006,0.0166102488836,0.625,0.234562,0.33644,0.5
1.0,0.010665172576899999,0.825738450039,0.9900001883509999,1.0,0.503341370772,0.388888894241,0.024943081537900005,0.625,,,0.5
1.0,0.0113318316142,0.8257693142360001,0.989333570004,1.0,0.490267581078,0.37878789338299995,0.0052653670311,0.625,0.0643428,0.23203800000000002,0.5
1.0,0.0113318316142,0.8257693142360001,0.989333570004,1.0,0.490267581078,0.37878789338299995,0.013607247670499999,0.63125,,,0.5
1.0,0.011998504638700001,0.825800178434,0.988666832447,1.0,0.490267581078,0.37878789338299995,0.0022846341133099996,0.63125,0.287148,0.249838,0.5
1.0,0.011998504638700001,0.825800178434,0.988666832447,1.0,0.490267581078,0.37878789338299995,0.0106103340785,0.6375,,,0.5
1.0,0.012665157318100001,0.8258310426309999,0.9880002140999999,1.0,0.490267581078,0.37878789338299995,0.018942634264599998,0.6375,,,0.5
